"siteName","stateCode","siteVisitName","taxonGenus","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"NSABHC0009","NS",20160913,"Rhodanthe",-31.08023,141.6974,"2016-09-13T11:11:06",47
"NSABHC0009","NS",20160913,"Rostraria",-31.08023,141.6974,"2016-09-13T11:11:06",22
"NSABHC0009","NS",20160913,"Rytidosperma",-31.08023,141.6974,"2016-09-13T11:11:06",6
"NSABHC0009","NS",20160913,"Schismus",-31.08023,141.6974,"2016-09-13T11:11:06",1
"NSABHC0009","NS",20160913,"Sclerolaena",-31.08023,141.6974,"2016-09-13T11:11:06",24
"NSABHC0009","NS",20160913,"Senecio",-31.08023,141.6974,"2016-09-13T11:11:06",1
"NSABHC0009","NS",20160913,"Sonchus",-31.08023,141.6974,"2016-09-13T11:11:06",41
"NSABHC0009","NS",20160913,"Sporobolus",-31.08023,141.6974,"2016-09-13T11:11:06",3
"NSABHC0009","NS",20160913,"Tripogon",-31.08023,141.6974,"2016-09-13T11:11:06",8
"NSABHC0009","NS",20160913,"Vittadinia",-31.08023,141.6974,"2016-09-13T11:11:06",1
"NSABHC0009","NS",20160913,NA,-31.08023,141.6974,"2016-09-13T11:11:06",122
"NSABHC0010","NS",20120904,"Calotis",-31.07672,141.7003,"2012-09-04T00:00:00",2
"NSABHC0010","NS",20120904,"Enneapogon",-31.07672,141.7003,"2012-09-04T00:00:00",23
"NSABHC0010","NS",20120904,"Euphorbia",-31.07672,141.7003,"2012-09-04T00:00:00",3
"NSABHC0010","NS",20120904,"Lotus",-31.07672,141.7003,"2012-09-04T00:00:00",7
"NSABHC0010","NS",20120904,"Maireana",-31.07672,141.7003,"2012-09-04T00:00:00",45
"NSABHC0010","NS",20120904,"Rhodanthe",-31.07672,141.7003,"2012-09-04T00:00:00",1
"NSABHC0010","NS",20120904,"Sclerolaena",-31.07672,141.7003,"2012-09-04T00:00:00",26
"NSABHC0010","NS",20120904,"Sida",-31.07672,141.7003,"2012-09-04T00:00:00",2
"NSABHC0010","NS",20120904,"Sporobolus",-31.07672,141.7003,"2012-09-04T00:00:00",1
"NSABHC0010","NS",20120904,"Tetragonia",-31.07672,141.7003,"2012-09-04T00:00:00",3
"NSABHC0010","NS",20120904,"Tripogonella",-31.07672,141.7003,"2012-09-04T00:00:00",1
"NSABHC0010","NS",20120904,"Vittadinia",-31.07672,141.7003,"2012-09-04T00:00:00",1
"NSABHC0010","NS",20120904,NA,-31.07672,141.7003,"2012-09-04T00:00:00",36
"NSABHC0011","NS",20120918,"Astrebla",-31.02532,141.6781,"2012-09-18T00:00:00",7
"NSABHC0011","NS",20120918,"Atriplex",-31.02532,141.6781,"2012-09-18T00:00:00",78
"NSABHC0011","NS",20120918,"Bothriochloa",-31.02532,141.6781,"2012-09-18T00:00:00",16
"NSABHC0011","NS",20120918,"Calotis",-31.02532,141.6781,"2012-09-18T00:00:00",1
"NSABHC0011","NS",20120918,"Cullen",-31.02532,141.6781,"2012-09-18T00:00:00",2
"NSABHC0011","NS",20120918,"Cymbopogon",-31.02532,141.6781,"2012-09-18T00:00:00",1
"NSABHC0011","NS",20120918,"Dissocarpus",-31.02532,141.6781,"2012-09-18T00:00:00",1
"NSABHC0011","NS",20120918,"Enneapogon",-31.02532,141.6781,"2012-09-18T00:00:00",24
"NSABHC0011","NS",20120918,"Eragrostis",-31.02532,141.6781,"2012-09-18T00:00:00",27
"NSABHC0011","NS",20120918,"Malacocera",-31.02532,141.6781,"2012-09-18T00:00:00",2
"NSABHC0011","NS",20120918,"Minuria",-31.02532,141.6781,"2012-09-18T00:00:00",2
"NSABHC0011","NS",20120918,"Pimelea",-31.02532,141.6781,"2012-09-18T00:00:00",1
"NSABHC0011","NS",20120918,"Rhodanthe",-31.02532,141.6781,"2012-09-18T00:00:00",3
"NSABHC0011","NS",20120918,"Sclerolaena",-31.02532,141.6781,"2012-09-18T00:00:00",79
"NSABHC0011","NS",20120918,"Sida",-31.02532,141.6781,"2012-09-18T00:00:00",11
"NSABHC0011","NS",20120918,"Sonchus",-31.02532,141.6781,"2012-09-18T00:00:00",2
"NSABHC0011","NS",20120918,"Sporobolus",-31.02532,141.6781,"2012-09-18T00:00:00",21
"NSABHC0011","NS",20120918,"Vittadinia",-31.02532,141.6781,"2012-09-18T00:00:00",3
"NSABHC0011","NS",20120918,NA,-31.02532,141.6781,"2012-09-18T00:00:00",66
"NSABHC0012","NS",20120919,"Atriplex",-31.07957,141.7411,"2012-09-19T00:00:00",38
"NSABHC0012","NS",20120919,"Austrostipa",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Bothriochloa",-31.07957,141.7411,"2012-09-19T00:00:00",17
"NSABHC0012","NS",20120919,"Brachyscome",-31.07957,141.7411,"2012-09-19T00:00:00",19
"NSABHC0012","NS",20120919,"Calotis",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Chloris",-31.07957,141.7411,"2012-09-19T00:00:00",2
"NSABHC0012","NS",20120919,"Convolvulus",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Corynotheca",-31.07957,141.7411,"2012-09-19T00:00:00",4
"NSABHC0012","NS",20120919,"Dactyloctenium",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Digitaria",-31.07957,141.7411,"2012-09-19T00:00:00",9
"NSABHC0012","NS",20120919,"Dissocarpus",-31.07957,141.7411,"2012-09-19T00:00:00",5
"NSABHC0012","NS",20120919,"Enneapogon",-31.07957,141.7411,"2012-09-19T00:00:00",30
"NSABHC0012","NS",20120919,"Eragrostis",-31.07957,141.7411,"2012-09-19T00:00:00",3
"NSABHC0012","NS",20120919,"Gnephosis",-31.07957,141.7411,"2012-09-19T00:00:00",3
"NSABHC0012","NS",20120919,"Leiocarpa",-31.07957,141.7411,"2012-09-19T00:00:00",18
"NSABHC0012","NS",20120919,"Lotus",-31.07957,141.7411,"2012-09-19T00:00:00",2
"NSABHC0012","NS",20120919,"Maireana",-31.07957,141.7411,"2012-09-19T00:00:00",3
"NSABHC0012","NS",20120919,"Malacocera",-31.07957,141.7411,"2012-09-19T00:00:00",2
"NSABHC0012","NS",20120919,"Medicago",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Minuria",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Panicum",-31.07957,141.7411,"2012-09-19T00:00:00",45
"NSABHC0012","NS",20120919,"Plantago",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Rhodanthe",-31.07957,141.7411,"2012-09-19T00:00:00",9
"NSABHC0012","NS",20120919,"Rytidosperma",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Sclerolaena",-31.07957,141.7411,"2012-09-19T00:00:00",37
"NSABHC0012","NS",20120919,"Sida",-31.07957,141.7411,"2012-09-19T00:00:00",8
"NSABHC0012","NS",20120919,"Sonchus",-31.07957,141.7411,"2012-09-19T00:00:00",1
"NSABHC0012","NS",20120919,"Sporobolus",-31.07957,141.7411,"2012-09-19T00:00:00",2
"NSABHC0012","NS",20120919,"Vittadinia",-31.07957,141.7411,"2012-09-19T00:00:00",3
"NSABHC0012","NS",20120919,NA,-31.07957,141.7411,"2012-09-19T00:00:00",70
"NSABHC0012","NS",20160915,"Atriplex",-31.07957,141.7411,"2016-09-15T09:49:34",48
"NSABHC0012","NS",20160915,"Brachyscome",-31.07957,141.7411,"2016-09-15T09:49:34",16
"NSABHC0012","NS",20160915,"Bulbine",-31.07957,141.7411,"2016-09-15T09:49:34",5
"NSABHC0012","NS",20160915,"Calandrinia",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Calotis",-31.07957,141.7411,"2016-09-15T09:49:34",10
"NSABHC0012","NS",20160915,"Carrichtera",-31.07957,141.7411,"2016-09-15T09:49:34",3
"NSABHC0012","NS",20160915,"Crassula",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Daucus",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Digitaria",-31.07957,141.7411,"2016-09-15T09:49:34",3
"NSABHC0012","NS",20160915,"Dissocarpus",-31.07957,141.7411,"2016-09-15T09:49:34",16
"NSABHC0012","NS",20160915,"Erodium",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Gnephosis",-31.07957,141.7411,"2016-09-15T09:49:34",4
"NSABHC0012","NS",20160915,"Leiocarpa",-31.07957,141.7411,"2016-09-15T09:49:34",2
"NSABHC0012","NS",20160915,"Leontodon",-31.07957,141.7411,"2016-09-15T09:49:34",2
"NSABHC0012","NS",20160915,"Lepidium",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Linum",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Lotus",-31.07957,141.7411,"2016-09-15T09:49:34",7
"NSABHC0012","NS",20160915,"Maireana",-31.07957,141.7411,"2016-09-15T09:49:34",13
"NSABHC0012","NS",20160915,"Malacocera",-31.07957,141.7411,"2016-09-15T09:49:34",3
"NSABHC0012","NS",20160915,"Malvastrum",-31.07957,141.7411,"2016-09-15T09:49:34",2
"NSABHC0012","NS",20160915,"Medicago",-31.07957,141.7411,"2016-09-15T09:49:34",114
"NSABHC0012","NS",20160915,"Minuria",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Osteocarpum",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Plantago",-31.07957,141.7411,"2016-09-15T09:49:34",14
"NSABHC0012","NS",20160915,"Rhodanthe",-31.07957,141.7411,"2016-09-15T09:49:34",9
"NSABHC0012","NS",20160915,"Salsola",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Sclerolaena",-31.07957,141.7411,"2016-09-15T09:49:34",72
"NSABHC0012","NS",20160915,"Sida",-31.07957,141.7411,"2016-09-15T09:49:34",1
"NSABHC0012","NS",20160915,"Tetragonia",-31.07957,141.7411,"2016-09-15T09:49:34",11
"NSABHC0012","NS",20160915,"Vittadinia",-31.07957,141.7411,"2016-09-15T09:49:34",3
"NSABHC0012","NS",20160915,"Wahlenbergia",-31.07957,141.7411,"2016-09-15T09:49:34",2
"NSABHC0012","NS",20160915,NA,-31.07957,141.7411,"2016-09-15T09:49:34",93
"NSABHC0013","NS",20120920,"Atriplex",-31.32392,141.6008,"2012-09-20T00:00:00",19
"NSABHC0013","NS",20120920,"Austrostipa",-31.32392,141.6008,"2012-09-20T00:00:00",76
"NSABHC0013","NS",20120920,"Calotis",-31.32392,141.6008,"2012-09-20T00:00:00",1
"NSABHC0013","NS",20120920,"Enneapogon",-31.32392,141.6008,"2012-09-20T00:00:00",1
"NSABHC0013","NS",20120920,"Eragrostis",-31.32392,141.6008,"2012-09-20T00:00:00",6
"NSABHC0013","NS",20120920,"Eriochiton",-31.32392,141.6008,"2012-09-20T00:00:00",3
"NSABHC0013","NS",20120920,"Euphorbia",-31.32392,141.6008,"2012-09-20T00:00:00",3
"NSABHC0013","NS",20120920,"Lotus",-31.32392,141.6008,"2012-09-20T00:00:00",2
"NSABHC0013","NS",20120920,"Maireana",-31.32392,141.6008,"2012-09-20T00:00:00",26
"NSABHC0013","NS",20120920,"Medicago",-31.32392,141.6008,"2012-09-20T00:00:00",2
"NSABHC0013","NS",20120920,"Roepera",-31.32392,141.6008,"2012-09-20T00:00:00",8
"NSABHC0013","NS",20120920,"Rytidosperma",-31.32392,141.6008,"2012-09-20T00:00:00",2
"NSABHC0013","NS",20120920,"Schismus",-31.32392,141.6008,"2012-09-20T00:00:00",1
"NSABHC0013","NS",20120920,"Sclerolaena",-31.32392,141.6008,"2012-09-20T00:00:00",10
"NSABHC0013","NS",20120920,"Sida",-31.32392,141.6008,"2012-09-20T00:00:00",2
"NSABHC0013","NS",20120920,"Solanum",-31.32392,141.6008,"2012-09-20T00:00:00",1
"NSABHC0013","NS",20120920,"Sonchus",-31.32392,141.6008,"2012-09-20T00:00:00",1
"NSABHC0013","NS",20120920,"Vittadinia",-31.32392,141.6008,"2012-09-20T00:00:00",8
"NSABHC0013","NS",20120920,NA,-31.32392,141.6008,"2012-09-20T00:00:00",50
"NSABHC0014","NS",20120921,"Aristida",-31.33115,141.5915,"2012-09-21T00:00:00",37
"NSABHC0014","NS",20120921,"Brachyscome",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Calotis",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Cymbopogon",-31.33115,141.5915,"2012-09-21T00:00:00",15
"NSABHC0014","NS",20120921,"Enneapogon",-31.33115,141.5915,"2012-09-21T00:00:00",33
"NSABHC0014","NS",20120921,"Eragrostis",-31.33115,141.5915,"2012-09-21T00:00:00",4
"NSABHC0014","NS",20120921,"Goodenia",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Hypochaeris",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Lotus",-31.33115,141.5915,"2012-09-21T00:00:00",9
"NSABHC0014","NS",20120921,"Maireana",-31.33115,141.5915,"2012-09-21T00:00:00",57
"NSABHC0014","NS",20120921,"Minuria",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Myoporum",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Rhagodia",-31.33115,141.5915,"2012-09-21T00:00:00",13
"NSABHC0014","NS",20120921,"Sclerolaena",-31.33115,141.5915,"2012-09-21T00:00:00",2
"NSABHC0014","NS",20120921,"Senecio",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Sida",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Solanum",-31.33115,141.5915,"2012-09-21T00:00:00",10
"NSABHC0014","NS",20120921,"Tripogonella",-31.33115,141.5915,"2012-09-21T00:00:00",5
"NSABHC0014","NS",20120921,"Vittadinia",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,"Wahlenbergia",-31.33115,141.5915,"2012-09-21T00:00:00",1
"NSABHC0014","NS",20120921,NA,-31.33115,141.5915,"2012-09-21T00:00:00",68
"NSABHC0015","NS",20130205,"Aristida",-31.83394,141.0592,"2013-02-05T00:00:00",1
"NSABHC0015","NS",20130205,"Atriplex",-31.83394,141.0592,"2013-02-05T00:00:00",34
"NSABHC0015","NS",20130205,"Austrostipa",-31.83394,141.0592,"2013-02-05T00:00:00",2
"NSABHC0015","NS",20130205,"Bothriochloa",-31.83394,141.0592,"2013-02-05T00:00:00",23
"NSABHC0015","NS",20130205,"Brachyscome",-31.83394,141.0592,"2013-02-05T00:00:00",3
"NSABHC0015","NS",20130205,"Carrichtera",-31.83394,141.0592,"2013-02-05T00:00:00",2
"NSABHC0015","NS",20130205,"Chloris",-31.83394,141.0592,"2013-02-05T00:00:00",1
"NSABHC0015","NS",20130205,"Digitaria",-31.83394,141.0592,"2013-02-05T00:00:00",2
"NSABHC0015","NS",20130205,"Disphyma",-31.83394,141.0592,"2013-02-05T00:00:00",2
"NSABHC0015","NS",20130205,"Dissocarpus",-31.83394,141.0592,"2013-02-05T00:00:00",42
"NSABHC0015","NS",20130205,"Enneapogon",-31.83394,141.0592,"2013-02-05T00:00:00",171
"NSABHC0015","NS",20130205,"Eragrostis",-31.83394,141.0592,"2013-02-05T00:00:00",7
"NSABHC0015","NS",20130205,"Maireana",-31.83394,141.0592,"2013-02-05T00:00:00",5
"NSABHC0015","NS",20130205,"Panicum",-31.83394,141.0592,"2013-02-05T00:00:00",1
"NSABHC0015","NS",20130205,"Rhagodia",-31.83394,141.0592,"2013-02-05T00:00:00",2
"NSABHC0015","NS",20130205,"Sclerolaena",-31.83394,141.0592,"2013-02-05T00:00:00",49
"NSABHC0015","NS",20130205,"Senecio",-31.83394,141.0592,"2013-02-05T00:00:00",3
"NSABHC0015","NS",20130205,"Sida",-31.83394,141.0592,"2013-02-05T00:00:00",8
"NSABHC0015","NS",20130205,"Sonchus",-31.83394,141.0592,"2013-02-05T00:00:00",1
"NSABHC0015","NS",20130205,"Tripogon",-31.83394,141.0592,"2013-02-05T00:00:00",1
"NSABHC0015","NS",20130205,NA,-31.83394,141.0592,"2013-02-05T00:00:00",98
"NSABHC0016","NS",20131206,"Atriplex",-31.83403,141.0614,"2013-12-06T00:00:00",4
"NSABHC0016","NS",20131206,"Austrostipa",-31.83403,141.0614,"2013-12-06T00:00:00",2
"NSABHC0016","NS",20131206,"Enneapogon",-31.83403,141.0614,"2013-12-06T00:00:00",2
"NSABHC0016","NS",20131206,"Eriochlamys",-31.83403,141.0614,"2013-12-06T00:00:00",1
"NSABHC0016","NS",20131206,"Maireana",-31.83403,141.0614,"2013-12-06T00:00:00",26
"NSABHC0016","NS",20131206,"Panicum",-31.83403,141.0614,"2013-12-06T00:00:00",1
"NSABHC0016","NS",20131206,"Sclerolaena",-31.83403,141.0614,"2013-12-06T00:00:00",32
"NSABHC0016","NS",20131206,"Sida",-31.83403,141.0614,"2013-12-06T00:00:00",15
"NSABHC0016","NS",20131206,NA,-31.83403,141.0614,"2013-12-06T00:00:00",31
"NSABHC0017","NS",20130207,"Aristida",-31.84331,141.1926,"2013-02-07T00:00:00",2
"NSABHC0017","NS",20130207,"Austrostipa",-31.84331,141.1926,"2013-02-07T00:00:00",1
"NSABHC0017","NS",20130207,"Enneapogon",-31.84331,141.1926,"2013-02-07T00:00:00",131
"NSABHC0017","NS",20130207,"Eragrostis",-31.84331,141.1926,"2013-02-07T00:00:00",2
"NSABHC0017","NS",20130207,"Maireana",-31.84331,141.1926,"2013-02-07T00:00:00",6
"NSABHC0017","NS",20130207,"Minuria",-31.84331,141.1926,"2013-02-07T00:00:00",1
"NSABHC0017","NS",20130207,"Rhagodia",-31.84331,141.1926,"2013-02-07T00:00:00",1
"NSABHC0017","NS",20130207,"Sclerolaena",-31.84331,141.1926,"2013-02-07T00:00:00",26
"NSABHC0017","NS",20130207,"Sida",-31.84331,141.1926,"2013-02-07T00:00:00",7
"NSABHC0017","NS",20130207,"Solanum",-31.84331,141.1926,"2013-02-07T00:00:00",2
"NSABHC0017","NS",20130207,"Sporobolus",-31.84331,141.1926,"2013-02-07T00:00:00",3
"NSABHC0017","NS",20130207,NA,-31.84331,141.1926,"2013-02-07T00:00:00",42
"NSABHC0018","NS",20130313,"Aristida",-32.24909,142.0537,"2013-03-13T13:40:00",4
"NSABHC0018","NS",20130313,"Austrostipa",-32.24909,142.0537,"2013-03-13T13:40:00",20
"NSABHC0018","NS",20130313,"Enneapogon",-32.24909,142.0537,"2013-03-13T13:40:00",107
"NSABHC0018","NS",20130313,"Enteropogon",-32.24909,142.0537,"2013-03-13T13:40:00",1
"NSABHC0018","NS",20130313,"Maireana",-32.24909,142.0537,"2013-03-13T13:40:00",57
"NSABHC0018","NS",20130313,"Sclerolaena",-32.24909,142.0537,"2013-03-13T13:40:00",15
"NSABHC0018","NS",20130313,"Sida",-32.24909,142.0537,"2013-03-13T13:40:00",2
"NSABHC0018","NS",20130313,"Tripogonella",-32.24909,142.0537,"2013-03-13T13:40:00",2
"NSABHC0018","NS",20130313,NA,-32.24909,142.0537,"2013-03-13T13:40:00",53
"NSABHC0019","NS",20130313,"Aristida",-32.51485,141.5496,"2013-03-13T13:43:00",14
"NSABHC0019","NS",20130313,"Atriplex",-32.51485,141.5496,"2013-03-13T13:43:00",1
"NSABHC0019","NS",20130313,"Carrichtera",-32.51485,141.5496,"2013-03-13T13:43:00",1
"NSABHC0019","NS",20130313,"Casuarina",-32.51485,141.5496,"2013-03-13T13:43:00",1
"NSABHC0019","NS",20130313,"Digitaria",-32.51485,141.5496,"2013-03-13T13:43:00",9
"NSABHC0019","NS",20130313,"Dissocarpus",-32.51485,141.5496,"2013-03-13T13:43:00",5
"NSABHC0019","NS",20130313,"Enneapogon",-32.51485,141.5496,"2013-03-13T13:43:00",176
"NSABHC0019","NS",20130313,"Eragrostis",-32.51485,141.5496,"2013-03-13T13:43:00",1
"NSABHC0019","NS",20130313,"Maireana",-32.51485,141.5496,"2013-03-13T13:43:00",39
"NSABHC0019","NS",20130313,"Panicum",-32.51485,141.5496,"2013-03-13T13:43:00",1
"NSABHC0019","NS",20130313,"Sclerolaena",-32.51485,141.5496,"2013-03-13T13:43:00",41
"NSABHC0019","NS",20130313,"Sida",-32.51485,141.5496,"2013-03-13T13:43:00",3
"NSABHC0019","NS",20130313,NA,-32.51485,141.5496,"2013-03-13T13:43:00",71
"NSABHC0020","NS",20130314,"Abutilon",-32.26481,141.5007,"2013-03-14T00:00:00",1
"NSABHC0020","NS",20130314,"Aristida",-32.26481,141.5007,"2013-03-14T00:00:00",63
"NSABHC0020","NS",20130314,"Asphodelus",-32.26481,141.5007,"2013-03-14T00:00:00",1
"NSABHC0020","NS",20130314,"Digitaria",-32.26481,141.5007,"2013-03-14T00:00:00",8
"NSABHC0020","NS",20130314,"Dissocarpus",-32.26481,141.5007,"2013-03-14T00:00:00",12
"NSABHC0020","NS",20130314,"Enneapogon",-32.26481,141.5007,"2013-03-14T00:00:00",100
"NSABHC0020","NS",20130314,"Enteropogon",-32.26481,141.5007,"2013-03-14T00:00:00",25
"NSABHC0020","NS",20130314,"Eragrostis",-32.26481,141.5007,"2013-03-14T00:00:00",3
"NSABHC0020","NS",20130314,"Gnephosis",-32.26481,141.5007,"2013-03-14T00:00:00",1
"NSABHC0020","NS",20130314,"Maireana",-32.26481,141.5007,"2013-03-14T00:00:00",34
"NSABHC0020","NS",20130314,"Paspalidium",-32.26481,141.5007,"2013-03-14T00:00:00",1
"NSABHC0020","NS",20130314,"Rhagodia",-32.26481,141.5007,"2013-03-14T00:00:00",1
"NSABHC0020","NS",20130314,"Sida",-32.26481,141.5007,"2013-03-14T00:00:00",2
"NSABHC0020","NS",20130314,NA,-32.26481,141.5007,"2013-03-14T00:00:00",63
"NSABHC0021","NS",20140419,"Arabidella",-32.12007,141.8683,"2014-04-19T00:00:00",2
"NSABHC0021","NS",20140419,"Astrebla",-32.12007,141.8683,"2014-04-19T00:00:00",78
"NSABHC0021","NS",20140419,"Bulbine",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Calotis",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Carrichtera",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Chloris",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Dactyloctenium",-32.12007,141.8683,"2014-04-19T00:00:00",3
"NSABHC0021","NS",20140419,"Daucus",-32.12007,141.8683,"2014-04-19T00:00:00",13
"NSABHC0021","NS",20140419,"Eragrostis",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Erodium",-32.12007,141.8683,"2014-04-19T00:00:00",6
"NSABHC0021","NS",20140419,"Goodenia",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Harmsiodoxa",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Lactuca",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Leiocarpa",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Lepidium",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Linum",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Maireana",-32.12007,141.8683,"2014-04-19T00:00:00",8
"NSABHC0021","NS",20140419,"Marsilea",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Medicago",-32.12007,141.8683,"2014-04-19T00:00:00",7
"NSABHC0021","NS",20140419,"Minuria",-32.12007,141.8683,"2014-04-19T00:00:00",4
"NSABHC0021","NS",20140419,"Plantago",-32.12007,141.8683,"2014-04-19T00:00:00",7
"NSABHC0021","NS",20140419,"Rhodanthe",-32.12007,141.8683,"2014-04-19T00:00:00",2
"NSABHC0021","NS",20140419,"Sclerolaena",-32.12007,141.8683,"2014-04-19T00:00:00",7
"NSABHC0021","NS",20140419,"Senecio",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Sida",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Sisymbrium",-32.12007,141.8683,"2014-04-19T00:00:00",5
"NSABHC0021","NS",20140419,"Solanum",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Sonchus",-32.12007,141.8683,"2014-04-19T00:00:00",1
"NSABHC0021","NS",20140419,"Tetragonia",-32.12007,141.8683,"2014-04-19T00:00:00",11
"NSABHC0021","NS",20140419,NA,-32.12007,141.8683,"2014-04-19T00:00:00",35
"NSABHC0022","NS",20140419,"Abutilon",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Atriplex",-30.66608,142.4724,"2014-04-19T00:00:00",75
"NSABHC0022","NS",20140419,"Chamaesyce",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Cullen",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Eragrostis",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Erodium",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Maireana",-30.66608,142.4724,"2014-04-19T00:00:00",6
"NSABHC0022","NS",20140419,"Minuria",-30.66608,142.4724,"2014-04-19T00:00:00",5
"NSABHC0022","NS",20140419,"Pimelea",-30.66608,142.4724,"2014-04-19T00:00:00",2
"NSABHC0022","NS",20140419,"Plantago",-30.66608,142.4724,"2014-04-19T00:00:00",6
"NSABHC0022","NS",20140419,"Portulaca",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Rhagodia",-30.66608,142.4724,"2014-04-19T00:00:00",1
"NSABHC0022","NS",20140419,"Sclerolaena",-30.66608,142.4724,"2014-04-19T00:00:00",5
