"siteName","stateCode","siteVisitName","latitude_Degree","longitude_Degree","siteVisitStartDate","unique_species_count","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"WAACOO0027","WA",20140121,-30.50149,120.66,2014-01-21,27,271.552,20.4119,37.4422,2.70351,18.3755,NA,NA,NA,"Sand"
"WAACOO0028","WA",20140109,-30.48758,120.6581,2014-01-09,37,271.299,20.4226,37.4683,2.70276,18.3967,"DRY",NA,NA,"Sand"
"WAACOO0029","WA",20140111,-30.4329,120.6267,2014-01-11 16:13:00,28,272.382,20.4505,37.5839,2.72579,18.4967,"DRY",NA,NA,"Sand"
"WAACOO0031","WA",20161003,-30.68532,120.2574,2016-10-03 11:41:07,30,278.429,20.3101,37.6076,2.46835,18.2627,"WET",4.7,0.035,"Sand"
"WAACOO0032","WA",20161003,-30.78853,120.3149,2016-10-03 16:36:50,27,262.28,20.2977,37.8176,2.66638,18.493,"WET",4.85,0.1,"Sand"
"WAADAL0001","WA",20160612,-17.41527,124.9455,2016-06-12 10:06:24,25,719.846,22.7172,42.7666,9.93658,28.1304,"DRY",8.5,0,NA
"WAADAL0001","WA",20210604,-17.41527,124.9455,2021-06-04,29,719.846,22.7172,42.7666,9.93658,28.1304,"DRY",8.05,0.125833333333333,"Light medium clay"
"WAADAL0002","WA",20190704,-17.89306,122.65,2019-07-04 13:42:08,11,633.773,22.709,41.2065,10.2808,27.932,"DRY",8.05,2.11675,"Medium clay"
"WAADAL0003","WA",20190704,-17.88259,122.629,2019-07-04 17:31:24,7,637.711,22.7088,41.0921,10.2685,27.9088,"DRY",8.43,10.078,"Medium clay"
"WAADAL0004","WA",20190705,-17.89153,122.6559,2019-07-05 15:48:43,23,633.773,22.709,41.2065,10.2808,27.932,"DRY",6.86666666666667,0.02,"Sand"
"WAADAL0005","WA",20190706,-17.48489,123.0315,2019-07-06 12:55:05,20,706.662,22.6499,41.2697,10.9954,27.8543,"DRY",6.36,0.0114,"Sandy clay loam"
"WAAESP0001","WA",20161012,-34.4769,117.7543,2016-10-12 18:02:33,41,527.088,17.1643,30.2323,4.97095,15.8709,"WET",5.9,0.0533333333333333,"Sand"
"WAAGAS0001","WA",20160808,-23.40913,120.5597,2016-08-08 11:18:01,8,266.27,22.6453,42.8186,4.51773,24.2011,"WET",5,0.04,"Sandy clay loam"
"WAAGAS0002","WA",20160808,-23.3847,120.4791,2016-08-08 15:32:20,22,261.613,22.6583,42.919,4.59065,24.3122,"WET",6.23333333333333,0.0366666666666667,"Loam"
"WAAGES0001","WA",20160830,-27.52382,114.529,2016-08-30 11:35:46,38,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0002","WA",20160830,-27.50954,114.6083,2016-08-30 19:14:08,27,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0003","WA",20160831,-27.60539,114.6922,2016-08-31 17:28:17,41,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0004","WA",20190802,-27.49707,114.7182,2019-08-02 17:04:00,26,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0005","WA",20190803,-27.52968,114.6749,2019-08-03 10:50:07,34,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGSD0001","WA",20160614,-19.81246,121.4742,2016-06-14 09:52:07,6,383.749,23.0706,41.9539,9.56175,27.7437,"DRY",6.475,0,"Sand"
"WAAGSD0001","WA",20210606,-19.81246,121.4742,2021-06-06,10,383.749,23.0706,41.9539,9.56175,27.7437,"DRY",6.72857142857143,0.0398571428571429,"Sandy loam"
"WAAGSD0002","WA",20210605,-19.76637,121.3762,2021-06-05,9,381.187,23.1047,41.8428,9.68943,27.7967,"DRY",8.31666666666667,6.47166666666667,"Medium clay"
"WAAGSD0003","WA",20210606,-19.79706,121.4586,2021-06-06,15,382.64,23.0804,41.926,9.59685,27.7628,"DRY",6.5875,0.00525,"Loamy sand"
"WAAGSD0004","WA",20210607,-19.77521,121.425,2021-06-07,10,382.016,23.0925,41.907,9.64748,27.7979,"DRY",9.0625,5.21375,"Light medium clay"
"WAAGVD0001","WA",20140630,-29.66926,125.1303,2014-06-30 18:09:50,22,163.982,21.0025,38.9824,2.69782,20.0006,"DRY",9.23333333333333,0.223333333333333,"Loamy sand"
"WAAGVD0007","WA",20220502,-30.41388,124.3925,2022-05-02 08:16:14,12,181.625,20.7688,38.2713,2.89468,19.3414,"WET",8.075,0.0545,"Clayey sand"
"WAAGVD0008","WA",20220502,-30.30217,124.3926,2022-05-02 09:07:46,12,183.342,20.7969,38.2619,2.82624,19.325,"WET",8.025,0.0625,"Clay loam sandy"
"WAAGVD0009","WA",20220503,-30.26427,124.4054,2022-05-03 12:00:00,21,184.555,20.8073,38.2803,2.81063,19.3409,"WET",7.4,0.0325714285714286,"Clayey sand"
"WAAGVD0010","WA",20220504,-29.94917,124.604,2022-05-04 16:27:09,28,186.662,20.8894,38.3851,2.64933,19.4335,"WET",5.92222222222222,0.0102222222222222,"Clayey sand"
"WAAGVD0011","WA",20220504,-29.95285,124.6057,2022-05-04 16:40:25,24,186.702,20.8844,38.3457,2.63816,19.396,"WET",5.7,0.00975,"Loamy sand"
"WAAGVD0012","WA",20220505,-29.92833,124.6116,2022-05-05 16:47:36,25,186.496,20.8954,38.4031,2.64365,19.45,"WET",6.15,0.007375,"Loamy sand"
"WAAGVD0014","WA",20220506,-29.8478,124.7126,2022-05-06 12:00:00,16,185.024,20.9174,38.4655,2.61243,19.5079,"WET",5.62857142857143,0.00714285714285714,"Clayey sand"
"WAAGVD0015","WA",20220506,-29.88554,124.6893,2022-05-06 13:21:26,21,184.403,20.9077,38.4397,2.62967,19.4848,"WET",5.2375,0.007875,"Clayey sand"
"WAAGVD0016","WA",20220507,-29.8995,124.7022,2022-05-07 15:05:07,22,183.445,20.9053,38.438,2.63478,19.4843,"WET",7.03333333333333,0.0193333333333333,"Clayey sand"
"WAAGVD0017","WA",20220507,-29.91168,124.6726,2022-05-07 12:00:00,16,183.524,20.9019,38.4464,2.65362,19.4929,"WET",6.0625,0.009375,"Loamy sand"
"WAAHAM0001","WA",20140624,-31.98483,128.2852,2014-06-24 10:01:05,17,298.589,19.3471,28.7958,6.16739,17.6755,"WET",9.44,0.788,"Sand"
"WAAHAM0002","WA",20140624,-31.88826,128.2373,2014-06-24 17:13:07,14,277.41,19.433,32.0437,4.32798,17.9187,"WET",9.1,2.88,NA
"WAAHAM0003","WA",20140625,-31.7691,128.2881,2014-06-25 11:37:05,13,280.722,19.4725,32.4154,4.13768,17.7588,"WET",9.23333333333333,1.01,"Silty clay loam"
"WAAHAM0004","WA",20140625,-31.95245,127.2743,2014-06-25 18:14:12,20,239.891,19.6398,33.658,3.35585,17.9766,"WET",9.7,1.76666666666667,"Clayey sand"
"WAAHAM0005","WA",20140626,-32.22587,127.4403,2014-06-26 12:32:48,21,276.367,19.4004,28.451,5.40975,17.3207,"WET",9.46666666666667,1.5,"Sand"
"WAAHAM0006","WA",20140628,-32.21914,126.3019,2014-06-28 17:00:42,11,291.44,19.5199,32.3959,2.50665,16.824,"WET",9.5,0.0566666666666667,"Sand"
"WAAJAF0001","WA",20161010,-34.61917,117.1554,2016-10-10 14:58:38,51,788.277,16.519,29.4037,4.90745,15.1829,"WET",5.6,0.0233333333333333,"Sand"
"WAAJAF0002","WA",20161011,-34.59954,117.2661,2016-10-11 12:47:01,48,732.098,16.6158,29.4646,4.8967,15.2651,"WET",5.35,0.05,"Sand"
"WAAJAF0003","WA",20161012,-34.40363,117.6876,2016-10-12 12:51:03,60,522.427,17.3161,30.406,4.81058,15.7709,"WET",6.46666666666667,0,"Sand"
"WAALSD0001","WA",20140515,-25.09664,120.724,2014-05-15 09:00:00,24,237.398,22.4371,42.1968,3.487,22.6804,"DRY",NA,NA,NA
"WAALSD0001","WA",20210629,-25.09664,120.724,2021-06-29,20,237.398,22.4371,42.1968,3.487,22.6804,"DRY",5.06,0.0168,"Loamy sand"
"WAALSD0002","WA",20140518,-25.0572,120.7392,2014-05-18 09:00:00,15,225.064,22.4685,42.4293,3.58907,22.8808,"WET",5.84,0.087,NA
"WAALSD0003","WA",20140521,-25.26887,120.6275,2014-05-21 09:00:00,22,235.637,22.4117,41.9226,3.32008,22.4004,"WET",NA,NA,"Sand"
"WAALSD0003","WA",20210630,-25.26887,120.6275,2021-06-30,8,235.637,22.4117,41.9226,3.32008,22.4004,"DRY",5.18,0.0124,"Clayey sand& Loamy sand"
"WAALSD0004","WA",20210629,-25.26473,120.6413,2021-06-29,13,239.81,22.3921,41.6787,3.23477,22.2081,"DRY",6.04285714285714,0.0208571428571429,"Sandy loam"
"WAAMAL0002","WA",20161007,-32.81472,119.1428,2016-10-07 18:36:14,33,344.984,19.0868,35.404,2.75473,16.4885,"DRY",6.09,0.139,"Clayey sand"
"WAAMAL0003","WA",20161008,-32.87459,119.158,2016-10-08 14:46:19,39,338.605,19.0539,35.3366,2.87742,16.5668,"WET",5.77,0.159,"Clayey sand"
"WAAMUR0001","WA",20161001,-28.06511,121.0137,2016-10-01 10:00:19,11,217.369,21.7022,40.1117,3.77957,21.1693,"DRY",4.4,0.1,"Clayey sand"
"WAAMUR0001","WA",20210626,-28.06511,121.0137,2021-06-26,10,217.369,21.7022,40.1117,3.77957,21.1693,"DRY",5.36,0.028,"Clayey sand"
"WAAMUR0002","WA",20161001,-28.14313,120.9661,2016-10-01 15:17:55,20,223.01,21.637,39.6877,3.64661,20.8421,"DRY",4.65,0.35,"Clayey sand& Sand"
"WAAMUR0002","WA",20210627,-28.14313,120.9661,2021-06-27,12,223.01,21.637,39.6877,3.64661,20.8421,"DRY",5.13333333333333,0.0163333333333333,"Loamy sand& Sand"
"WAAMUR0003","WA",20190821,-26.8732,116.6356,2019-08-21 15:21:18,29,204.274,22.3495,42.01,4.71102,22.656,"DRY",7.375,0.0755,"Clayey sand& Sandy clay loam"
"WAAMUR0004","WA",20190822,-26.49179,116.5814,2019-08-22 11:45:08,22,198.34,22.4852,42.3438,4.80262,23.0177,"DRY",6.325,0.05975,"Sandy clay loam"
"WAAMUR0005","WA",20190822,-26.56864,116.6086,2019-08-22 17:40:29,25,199.552,22.4581,42.247,4.7617,22.9186,"DRY",5.775,0.0175,"Clayey sand"
"WAAMUR0006","WA",20190823,-26.69494,116.7166,2019-08-23 10:10:48,16,206.434,22.3916,41.9327,4.70584,22.6541,"WET",6.26666666666667,0.176666666666667,"Clayey sand"
"WAAMUR0007","WA",20190823,-26.79934,116.6484,2019-08-23 14:23:26,34,204.754,22.3709,41.9881,4.69077,22.6561,"WET",5.86666666666667,0.0113333333333333,"Clayey sand"
"WAAMUR0008","WA",20190824,-26.74568,116.8295,2019-08-24 10:49:47,31,204.155,22.3712,41.8945,4.76678,22.6379,"DRY",5.6,0.05475,"Clayey sand& Sandy loam"
"WAAMUR0028","WA",20140817,-27.38916,120.6986,2014-08-17 16:15:00,15,222.582,21.835,40.6946,2.9972,21.2534,"DRY",6.38,0.139,"Sand"
"WAAMUR0028","WA",20210703,-27.38916,120.6986,2021-07-03,8,222.582,21.835,40.6946,2.9972,21.2534,"WET",6.02857142857143,0.0187142857142857,"Clayey sand& Loamy sand"
"WAAMUR0029","WA",20140819,-27.39937,120.6822,2014-08-19 12:00:00,14,223.268,21.8299,40.6699,2.98532,21.2312,"WET",NA,NA,"Sand"
"WAAMUR0029","WA",20210702,-27.39937,120.6822,2021-07-02 12:00:00,9,223.268,21.8299,40.6699,2.98532,21.2312,"WET",4.63333333333333,0.029,"Loamy sand"
"WAAMUR0030","WA",20140327,-27.38277,120.6912,2014-03-27 16:17:00,16,222.582,21.835,40.6946,2.9972,21.2534,"DRY",NA,NA,"Sand"
"WAAMUR0030","WA",20210703,-27.38277,120.6912,2021-07-03,12,222.582,21.835,40.6946,2.9972,21.2534,"WET",5.13333333333333,0.0113333333333333,"Loamy sand"
"WAAMUR0031","WA",20140328,-27.43862,120.6555,2014-03-28 16:18:00,14,223.902,21.8136,40.5803,2.95804,21.1566,"DRY",NA,NA,"Sand"
"WAAMUR0031","WA",20210702,-27.43862,120.6555,2021-07-02,9,223.902,21.8136,40.5803,2.95804,21.1566,"WET",5.2,0.0445,"Loamy sand"
"WAANOK0001","WA",20190627,-15.22435,126.2147,2019-06-27 14:44:44,20,1146.78,21.9332,38.3689,8.2255,25.7813,"DRY",5.24,0.014,"Clay loam"
"WAANOK0002","WA",20190628,-15.22954,126.2081,2019-06-28 11:25:32,23,1145.71,21.9387,38.4004,8.23785,25.8093,"DRY",6.21428571428571,0.0107142857142857,"Clay loam sandy"
"WAANOK0003","WA",20190628,-14.84706,126.2794,2019-06-28 17:35:17,22,1235.14,21.9824,38.4312,9.22237,26.356,"DRY",5.72,0.0084,"Sand"
"WAANOK0004","WA",20190629,-14.78326,126.4931,2019-06-29 14:30:36,22,1169.9,22.0598,39.2551,9.66984,26.871,"DRY",5.91111111111111,0.0103333333333333,"Clay loam"
"WAANOK0005","WA",20190629,-14.79685,126.5405,2019-06-29 18:36:11,29,1128.13,22.1109,39.6303,9.77376,27.0969,"DRY",4.94,0.0168,"Loamy sand"
"WAANOK0006","WA",20190630,-14.84238,126.2824,2019-06-30 16:51:35,28,1231.87,21.9838,38.45,9.2276,26.3614,"DRY",5.72,0.0102,"Sand"
"WAANOK0007","WA",20190701,-14.57553,126.5619,2019-07-01 17:17:34,19,1138.39,22.1754,39.8111,10.567,27.615,"DRY",8.58571428571429,0.167285714285714,"Medium clay"
"WAANOK0008","WA",20190701,-14.78233,126.4904,2019-07-01 11:31:00,23,1169.9,22.0598,39.2551,9.66984,26.871,"DRY",6.5,0.042,"Clay loam"
"WAANUL0001","WA",20140629,-31.73407,125.8699,2014-06-29 12:25:36,16,213.654,19.9898,35.5727,2.56124,17.7035,"WET",9.4,0.51,"Sandy clay loam"
"WAANUL0002","WA",20140629,-31.69907,125.8611,2014-06-29 18:12:55,17,212.214,20.0159,35.7048,2.58889,17.7829,"WET",8.9,0.16,"Sandy loam"
"WAANUL0003","WA",20140701,-29.71878,125.3158,2014-07-01 15:18:42,26,160.614,20.9826,38.9728,2.70965,19.9774,"DRY",NA,NA,"Loamy sand& Sandy clay loam& Sandy loam"
"WAANUL0004","WA",20140702,-29.47344,127.0719,2014-07-02 13:44:49,21,143.78,21.0067,39.1251,2.40674,19.8421,"WET",9.03333333333333,NA,"Clayey sand"
"WAANUL0005","WA",20140905,-30.01226,127.6902,2014-09-05 18:56:14,17,148.35,20.7674,38.0315,2.48005,19.1618,"DRY",9.66666666666667,0.0133333333333333,"Sandy clay loam"
"WAANUL0006","WA",20140906,-30.02557,127.7309,2014-09-06 12:04:05,10,149.098,20.7523,37.8612,2.43582,19.0384,"DRY",8.2,6.11,"Sandy loam"
"WAANUL0007","WA",20140907,-30.03548,127.7895,2014-09-07 15:24:00,13,147.957,20.7501,37.8993,2.47243,19.0849,"DRY",8.85,0.15,"Sandy loam"
"WAANUL0008","WA",20140907,-30.07226,127.9165,2014-09-07 10:37:26,6,148.234,20.7236,37.7829,2.50575,19.0454,"DRY",9.9,0.08,"Sandy loam"
"WAANUL0009","WA",20140908,-29.65611,127.0686,2014-09-08 13:11:31,13,146.004,20.9409,38.8225,2.41468,19.6302,"DRY",9.2,0.17,"Clayey sand"
"WAAPIL0001","WA",20150428,-22.60082,118.2815,2015-04-28,54,374.428,22.3355,40.9325,6.25969,24.149,"WET",6.45,0.055,"Sandy loam"
"WAAPIL0002","WA",20150430,-21.59122,117.0664,2015-04-30 18:18:48,8,376.784,23.0578,43.3857,8.81578,26.6619,"DRY",8.95,0.175,"Sandy clay loam& Sandy loam"
"WAAPIL0003","WA",20150830,-21.5411,117.057,2015-08-30 11:01:10,9,377.167,23.0673,43.069,8.77257,26.442,"DRY",6.15,0.125,"Clayey sand& Loamy sand"
"WAAPIL0004","WA",20150830,-21.39493,117.1698,2015-08-30 16:52:34,24,385.938,23.1055,42.6248,8.81131,26.2957,"DRY",7.95,0.09,"Medium clay& Medium heavy clay"
"WAAPIL0004","WA",20210624,-21.39493,117.1698,2021-06-24,20,385.938,23.1055,42.6248,8.81131,26.2957,"WET",8.22222222222222,0.102333333333333,"Medium heavy clay"
"WAAPIL0005","WA",20150831,-21.57124,117.0563,2015-08-31 10:26:48,21,374.751,23.0734,43.4302,8.87537,26.7261,"DRY",7.96666666666667,2.79333333333333,"Clay loam& Clay loam sandy& Silty clay loam"
"WAAPIL0007","WA",20150901,-21.67714,116.974,2015-09-01 14:39:13,13,386.386,23.0459,43.282,8.68518,26.4592,"WET",5.2,0,"Loamy sand"
"WAAPIL0008","WA",20150902,-21.66288,117.7047,2015-09-02 13:49:40,26,381.117,22.9647,42.5875,8.16142,25.9839,"DRY",8,0.555,"Clay loam& Medium clay"
"WAAPIL0009","WA",20150902,-21.8728,117.8244,2015-09-02 18:18:59,28,352.628,22.9492,43.1637,8.20653,26.4073,"DRY",8.4,0.255,"Clay loam& Clayey sand"
"WAAPIL0010","WA",20150903,-21.85703,117.9793,2015-09-03 16:59:46,13,353.707,22.8892,42.968,8.1804,26.2535,"DRY",5.5,0.125,"Sandy loam"
"WAAPIL0011","WA",20150904,-21.89193,117.9993,2015-09-04 12:09:06,19,347.479,22.8803,43.1253,8.21767,26.3555,"DRY",7.55,2.125,"Clay loam& Light medium clay"
"WAAPIL0012","WA",20150905,-22.62086,118.3143,2015-09-05 10:12:41,21,369.291,22.3296,40.8432,6.19158,24.057,"DRY",4.8,0.34,"Clayey sand"
"WAAPIL0013","WA",20210701,-22.61086,118.2939,2021-07-01,24,373.337,22.3147,40.6426,6.06588,23.8535,"WET",5.43333333333333,0.038,"Clay loam"
"WAAPIL0014","WA",20150906,-22.6359,118.2249,2015-09-06 11:27:35,41,349.958,22.3838,41.2235,6.27689,24.3324,"DRY",6.7,0.03,"Sandy loam"
"WAAPIL0015","WA",20150906,-22.60928,117.9357,2015-09-06 17:42:59,17,363.629,22.4062,40.975,5.72343,23.9337,"DRY",7.8,0.55,"Medium heavy clay"
"WAAPIL0016","WA",20150907,-22.72359,118.2681,2015-09-07 14:17:32,37,340.307,22.3791,41.3988,6.20592,24.3796,"DRY",7.4,0.02,"Sand"
"WAAPIL0017","WA",20210629,-22.13387,119.0237,2021-06-29 09:30:00,28,342.48,22.5669,42.5818,7.78818,25.5839,"WET",5.82,0.028,"Medium clay"
"WAAPIL0018","WA",20150908,-22.33554,118.9878,2015-09-08 17:47:53,15,310.224,22.6166,43.2887,7.7752,26.0538,"DRY",7,0.05,"Light clay& Sandy clay loam"
"WAAPIL0018","WA",20210630,-22.33554,118.9878,2021-06-30,16,310.224,22.6166,43.2887,7.7752,26.0538,"WET",6.31666666666667,0.0455,"Medium clay"
"WAAPIL0019","WA",20150909,-22.30292,119.0129,2015-09-09 15:56:03,25,312.856,22.611,43.1713,7.75325,25.962,"DRY",7.9,0.65,"Light clay& Medium clay& Sandy loam"
"WAAPIL0019","WA",20210629,-22.30292,119.0129,2021-06-29,15,312.856,22.611,43.1713,7.75325,25.962,"WET",7.88333333333333,0.0868333333333333,"Medium clay"
"WAAPIL0020","WA",20160728,-21.61443,117.1205,2016-07-28 12:40:52,7,386.143,23.0552,43.387,8.75585,26.6544,"DRY",8.5,0.02,"Sandy loam"
"WAAPIL0021","WA",20160728,-21.60644,117.1161,2016-07-28 17:58:17,16,384.503,23.0578,43.3996,8.78228,26.6749,"DRY",8.36666666666667,0.02,"Medium clay"
"WAAPIL0022","WA",20160729,-21.58142,117.0974,2016-07-29 15:58:51,22,380.44,23.0639,43.4081,8.82805,26.701,"DRY",8.1,0.03,"Loam"
"WAAPIL0023","WA",20160731,-22.255,118.6955,2016-07-31 11:46:57,26,337.573,22.6105,43.218,8.0874,26.1657,"DRY",7.2,0.04,"Loam"
"WAAPIL0023","WA",20210701,-22.255,118.6955,2021-07-01,27,337.573,22.6105,43.218,8.0874,26.1657,"WET",6.46,0.0196,"Light medium clay"
"WAAPIL0024","WA",20160801,-22.4671,119.0852,2016-08-01 10:12:44,34,301.66,22.6052,43.2644,7.37895,25.8787,"DRY",6.4,0.14,"Clay loam sandy& Loam"
"WAAPIL0024","WA",20210630,-22.4671,119.0852,2021-06-30,30,301.66,22.6052,43.2644,7.37895,25.8787,"WET",5.63333333333333,0.299555555555556,"Medium clay"
"WAAPIL0025","WA",20160802,-22.70821,119.7087,2016-08-02,28,279.424,22.681,43.5535,6.17483,25.5364,"DRY",6.5,0.03,"Clay loam sandy"
"WAAPIL0025","WA",20210625,-22.70821,119.7087,2021-06-25,38,279.424,22.681,43.5535,6.17483,25.5364,"WET",6.4,0.0175,"Light medium clay& Medium clay"
"WAAPIL0026","WA",20160802,-22.76693,119.6314,2016-08-02 15:57:28,25,282.335,22.6609,43.4821,6.17737,25.4646,"DRY",7.35,0.365,"Clay loam& Clayey sand"
"WAAPIL0026","WA",20210628,-22.76693,119.6314,2021-06-28 09:30:00,22,282.335,22.6609,43.4821,6.17737,25.4646,"WET",NA,NA,"Medium clay"
"WAAPIL0027","WA",20160803,-22.69157,119.774,2016-08-03 11:35:02,15,276.51,22.6938,43.5607,6.08809,25.5219,"DRY",7.66666666666667,1.68333333333333,"Clay loam sandy& Loamy sand& Sandy loam"
"WAAPIL0027","WA",20210626,-22.69157,119.774,2021-06-26,8,276.51,22.6938,43.5607,6.08809,25.5219,"WET",8.11428571428571,0.364142857142857,"Medium clay"
"WAAPIL0028","WA",20160803,-22.67655,119.8401,2016-08-03 16:38:16,14,274.559,22.7063,43.5682,6.01825,25.515,"DRY",7.65,0.885,"Clay loam sandy& Loamy sand"
"WAAPIL0028","WA",20210627,-22.67655,119.8401,2021-06-27,25,274.559,22.7063,43.5682,6.01825,25.515,"WET",7.61666666666667,1.00233333333333,"Clayey sand& Medium clay"
"WAAPIL0029","WA",20160804,-22.66194,119.9177,2016-08-04 13:31:31,23,273.369,22.7161,43.5541,5.93542,25.4851,"DRY",7.96666666666667,0.166666666666667,"Clay loam sandy& Loam& Silty loam"
"WAAPIL0029","WA",20210627,-22.66194,119.9177,2021-06-27 09:30:00,33,273.369,22.7161,43.5541,5.93542,25.4851,"WET",8.38333333333333,0.0965,"Medium clay"
"WAAPIL0030","WA",20160805,-23.31474,119.6325,2016-08-05 13:30:18,17,297.046,22.5017,42.1381,4.65063,24.1046,"DRY",7.76666666666667,0.0833333333333333,"Medium clay"
"WAAPIL0031","WA",20160806,-23.14605,119.2653,2016-08-06 01:30:00,16,316.584,22.4061,41.4263,5.01131,23.7615,"DRY",6.3,0.05,"Sandy loam"
"WAAPIL0032","WA",20160806,-23.18566,119.2379,2016-08-06 15:46:00,19,313.046,22.4119,41.5099,5.00035,23.8073,"DRY",4.9,0.04,"Sandy clay loam& Sandy loam"
"WAAPIL0033","WA",20160807,-23.21401,119.2024,2016-08-07 12:41:50,22,317.39,22.3995,41.4509,4.94847,23.7468,"DRY",6.1,0.03,"Silty loam"
"WAAPIL0034","WA",20160809,-23.30199,120.2171,2016-08-09 11:52:39,15,255.258,22.6652,42.9655,4.74686,24.4929,"WET",6.3,0.03,"Sand"
"WAAPIL0035","WA",20160809,-23.36597,120.3442,2016-08-09 17:21:55,19,258.163,22.6606,42.9027,4.63053,24.3488,"WET",6.13333333333333,0.02,"Clayey sand"
"WAASWA0001","WA",20160902,-32.34425,115.9024,2016-09-02 13:14:17,31,837.513,18.9898,35.7003,5.71235,18.3829,"WET",5.4,0,"Sand"
"WAASWA0002","WA",20160903,-32.33516,115.9072,2016-09-03 12:44:02,28,836.78,18.9982,35.7403,5.72395,18.4123,"WET",5.83333333333333,0.0833333333333333,"Sand"
"WAASWA0003","WA",20160904,-32.33732,115.9136,2016-09-04 11:23:05,19,841.036,18.9983,35.7948,5.69368,18.4168,"WET",6.3,0.05,"Loam& Silty loam"
"WAASWA0004","WA",20160929,-31.37549,115.7135,2016-09-29 12:30:46,35,706.982,19.7523,36.2405,5.27468,18.5712,"WET",5.9,0.0933333333333333,"Sand"
"WAAVIB0001","WA",20160605,-15.57866,128.3671,2016-06-05 11:33:45,7,780.114,22.7554,41.443,12.5616,28.8731,"DRY",7.825,0.0125,"Clay loam& Light clay& Light medium clay& Medium heavy clay"
"WAAVIB0001","WA",20210528,-15.57866,128.3671,2021-05-28,11,780.114,22.7554,41.443,12.5616,28.8731,"DRY",7.31666666666667,0.490833333333333,"Medium clay"
"WAAVIB0002","WA",20160606,-15.71981,128.2716,2016-06-06 09:46:46,22,793.33,22.7178,41.498,12.2127,28.5758,"DRY",4.6,0,"Sand"
"WAAVIB0002","WA",20210528,-15.71981,128.2716,2021-05-28,19,793.33,22.7178,41.498,12.2127,28.5758,"DRY",5.56666666666667,0.0233333333333333,"Clayey sand"
"WAAVIB0003","WA",20160607,-16.00626,128.0233,2016-06-07 14:27:15,34,850.204,22.6565,41.4837,11.4439,28.1038,"DRY",5.65,0.095,"Loamy sand& Sand"
"WAAVIB0003","WA",20210529,-16.00626,128.0233,2021-05-29,34,850.204,22.6565,41.4837,11.4439,28.1038,"DRY",5.975,0.0085,"Clayey sand"
"WAAVIB0004","WA",20160608,-15.81961,128.0979,2016-06-08 09:38:02,51,882.666,22.5771,40.8844,11.5421,27.795,"DRY",5.85,0.095,"Loamy sand"
"WAAYAL0001","WA",20190728,-26.14625,113.1591,2019-07-28 15:39:18,26,256.378,22.1694,34.8444,11.4683,22.1685,"WET",9.5,0.248,"Sand"
"WAAYAL0002","WA",20190729,-26.25206,113.298,2019-07-29 11:26:45,17,258.289,22.2032,37.6519,8.86103,22.0876,"WET",10.0714285714286,0.0862857142857143,"Sand"
"WAAYAL0003","WA",20190729,-26.26417,113.3194,2019-07-29 15:36:54,31,256.399,22.2021,37.4968,8.57261,21.8961,"WET",9.325,0.089,"Sand"
"WAAYAL0004","WA",20190730,-26.25462,113.3013,2019-07-30 11:45:44,16,256.474,22.2046,37.634,8.78854,22.043,"WET",9.8,0.119,"Sand"
"WAAYAL0005","WA",20190730,-26.38998,113.3111,2019-07-30 17:03:55,31,271.148,22.1646,36.738,9.34273,21.9492,"WET",9.3,0.22675,"Sand"
"WAAYAL0006","WA",20190826,-29.44682,116.9989,2019-08-26 14:22:21,40,288.6,21.2291,39.691,4.10232,20.1754,"DRY",5.1,0.024,"Clayey sand"
"WAAYAL0007","WA",20190826,-29.50691,116.9524,2019-08-26 18:07:51,32,289.546,21.2143,39.8476,4.24689,20.2999,"DRY",6.72,6.502,"Clay loam"
"WAAYAL0008","WA",20190827,-29.48227,117.0302,2019-08-27 10:20:31,24,292.325,21.2085,39.7539,4.11772,20.2017,"DRY",5.175,0.42575,"Loam"
"WAGCOO0001","WA",20121008,-30.43613,120.6429,2012-10-08,16,269.996,20.4581,37.6296,2.76982,18.554,"DRY",6.1,0.365,NA
