"siteName","stateCode","siteVisitName","scientificName","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"NSABHC0014","NS",20120921,"Lotus cruentus",-31.33115,141.5915,2012-09-21,9,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Maireana astrotricha",-31.33115,141.5915,2012-09-21,10,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Maireana pyramidata",-31.33115,141.5915,2012-09-21,47,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Minuria cunninghamii",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Myoporum montanum",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Rhagodia spinescens",-31.33115,141.5915,2012-09-21,13,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Sclerolaena brachyptera",-31.33115,141.5915,2012-09-21,2,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Senecio spanomerus",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Sida petrophila",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Solanum quadriloculatum",-31.33115,141.5915,2012-09-21,10,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Tripogonella loliiformis",-31.33115,141.5915,2012-09-21,5,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Vittadinia eremaea",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,"Wahlenbergia capillaris",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NS",20120921,NA,-31.33115,141.5915,2012-09-21,68,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0015","NS",20130205,"Aristida contorta",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Atriplex angulata",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Atriplex vesicaria",-31.83394,141.0592,2013-02-05,32,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Austrostipa scabra",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Bothriochloa",-31.83394,141.0592,2013-02-05,23,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Brachyscome",-31.83394,141.0592,2013-02-05,3,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Carrichtera annua",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Chloris truncata",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Digitaria brownii",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Disphyma crassifolium",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Dissocarpus biflorus var. biflorus",-31.83394,141.0592,2013-02-05,42,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Enneapogon avenaceus",-31.83394,141.0592,2013-02-05,171,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Eragrostis dielsii",-31.83394,141.0592,2013-02-05,3,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Eragrostis setifolia",-31.83394,141.0592,2013-02-05,4,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Maireana aphylla",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Maireana astrotricha",-31.83394,141.0592,2013-02-05,4,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Panicum",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Rhagodia spinescens",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sclerolaena decurrens",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sclerolaena divaricata",-31.83394,141.0592,2013-02-05,15,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sclerolaena lanicuspis",-31.83394,141.0592,2013-02-05,25,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sclerolaena ventricosa",-31.83394,141.0592,2013-02-05,7,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Senecio cunninghamii var. serratus",-31.83394,141.0592,2013-02-05,3,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sida intricata",-31.83394,141.0592,2013-02-05,8,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Sonchus oleraceus",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,"Tripogon loliiformis",-31.83394,141.0592,2013-02-05,1,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NS",20130205,NA,-31.83394,141.0592,2013-02-05,98,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0016","NS",20131206,"Atriplex angulata",-31.83403,141.0614,2013-12-06,3,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Atriplex vesicaria",-31.83403,141.0614,2013-12-06,1,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Austrostipa",-31.83403,141.0614,2013-12-06,2,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Enneapogon",-31.83403,141.0614,2013-12-06,2,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Eriochlamys behrii",-31.83403,141.0614,2013-12-06,1,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Maireana aphylla",-31.83403,141.0614,2013-12-06,1,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Maireana astrotricha",-31.83403,141.0614,2013-12-06,13,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Maireana turbinata",-31.83403,141.0614,2013-12-06,12,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Panicum",-31.83403,141.0614,2013-12-06,1,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Sclerolaena decurrens",-31.83403,141.0614,2013-12-06,3,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Sclerolaena divaricata",-31.83403,141.0614,2013-12-06,9,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Sclerolaena lanicuspis",-31.83403,141.0614,2013-12-06,12,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Sclerolaena ventricosa",-31.83403,141.0614,2013-12-06,8,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,"Sida intricata",-31.83403,141.0614,2013-12-06,15,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NS",20131206,NA,-31.83403,141.0614,2013-12-06,31,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0017","NS",20130207,"Aristida ramosa",-31.84331,141.1926,2013-02-07,2,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Austrostipa",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Enneapogon avenaceus",-31.84331,141.1926,2013-02-07,131,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Eragrostis dielsii",-31.84331,141.1926,2013-02-07,2,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Maireana astrotricha",-31.84331,141.1926,2013-02-07,3,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Maireana pyramidata",-31.84331,141.1926,2013-02-07,2,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Maireana turbinata",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Minuria",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Rhagodia spinescens",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sclerolaena brachyptera",-31.84331,141.1926,2013-02-07,12,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sclerolaena cuneata",-31.84331,141.1926,2013-02-07,5,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sclerolaena lanicuspis",-31.84331,141.1926,2013-02-07,4,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sclerolaena ventricosa",-31.84331,141.1926,2013-02-07,5,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sida fibulifera",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sida intricata",-31.84331,141.1926,2013-02-07,5,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sida trichopoda",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Solanum",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Solanum sturtianum",-31.84331,141.1926,2013-02-07,1,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,"Sporobolus actinocladus",-31.84331,141.1926,2013-02-07,3,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NS",20130207,NA,-31.84331,141.1926,2013-02-07,42,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0018","NS",20130313,"Aristida contorta",-32.24909,142.0537,2013-03-13 13:40:00,4,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Austrostipa scabra",-32.24909,142.0537,2013-03-13 13:40:00,20,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Enneapogon avenaceus",-32.24909,142.0537,2013-03-13 13:40:00,107,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Enteropogon acicularis",-32.24909,142.0537,2013-03-13 13:40:00,1,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Maireana astrotricha",-32.24909,142.0537,2013-03-13 13:40:00,36,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Maireana integra",-32.24909,142.0537,2013-03-13 13:40:00,21,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Sclerolaena cuneata",-32.24909,142.0537,2013-03-13 13:40:00,10,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Sclerolaena lanicuspis",-32.24909,142.0537,2013-03-13 13:40:00,1,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Sclerolaena obliquicuspis",-32.24909,142.0537,2013-03-13 13:40:00,4,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Sida fibulifera",-32.24909,142.0537,2013-03-13 13:40:00,2,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,"Tripogonella loliiformis",-32.24909,142.0537,2013-03-13 13:40:00,2,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NS",20130313,NA,-32.24909,142.0537,2013-03-13 13:40:00,53,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0019","NS",20130313,"Aristida contorta",-32.51485,141.5496,2013-03-13 13:43:00,14,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Atriplex vesicaria",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Carrichtera annua",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Casuarina pauper",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Digitaria brownii",-32.51485,141.5496,2013-03-13 13:43:00,9,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Dissocarpus biflorus var. biflorus",-32.51485,141.5496,2013-03-13 13:43:00,5,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Enneapogon avenaceus",-32.51485,141.5496,2013-03-13 13:43:00,176,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Eragrostis dielsii",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Maireana astrotricha",-32.51485,141.5496,2013-03-13 13:43:00,22,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Maireana eriantha",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Maireana integra",-32.51485,141.5496,2013-03-13 13:43:00,16,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Panicum",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sclerolaena bicornis var. horrida",-32.51485,141.5496,2013-03-13 13:43:00,2,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sclerolaena cuneata",-32.51485,141.5496,2013-03-13 13:43:00,25,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sclerolaena diacantha",-32.51485,141.5496,2013-03-13 13:43:00,12,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sclerolaena eriacantha",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sclerolaena lanicuspis",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,"Sida intricata",-32.51485,141.5496,2013-03-13 13:43:00,3,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NS",20130313,NA,-32.51485,141.5496,2013-03-13 13:43:00,71,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0020","NS",20130314,"Abutilon fraseri",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Aristida contorta",-32.26481,141.5007,2013-03-14,63,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Asphodelus fistulosus",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Digitaria brownii",-32.26481,141.5007,2013-03-14,8,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Dissocarpus paradoxus",-32.26481,141.5007,2013-03-14,12,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Enneapogon avenaceus",-32.26481,141.5007,2013-03-14,100,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Enteropogon acicularis",-32.26481,141.5007,2013-03-14,25,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Eragrostis dielsii",-32.26481,141.5007,2013-03-14,2,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Eragrostis setifolia",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Gnephosis arachnoidea",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Maireana astrotricha",-32.26481,141.5007,2013-03-14,3,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Maireana pentatropis",-32.26481,141.5007,2013-03-14,13,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Maireana trichoptera",-32.26481,141.5007,2013-03-14,11,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Maireana turbinata",-32.26481,141.5007,2013-03-14,7,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Paspalidium constrictum",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Rhagodia spinescens",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Sida fibulifera",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,"Sida intricata",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NS",20130314,NA,-32.26481,141.5007,2013-03-14,63,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0021","NS",20140419,"Arabidella nasturtium",-32.12007,141.8683,2014-04-19,2,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Astrebla lappacea",-32.12007,141.8683,2014-04-19,78,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Bulbine bulbosa",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Calotis hispidula",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Carrichtera annua",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Chloris truncata",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Dactyloctenium radulans",-32.12007,141.8683,2014-04-19,3,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Daucus glochidiatus",-32.12007,141.8683,2014-04-19,13,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Eragrostis setifolia",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Erodium cicutarium",-32.12007,141.8683,2014-04-19,6,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Goodenia fascicularis",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Harmsiodoxa puberula",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Lactuca serriola",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Leiocarpa",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Lepidium papillosum",-32.12007,141.8683,2014-04-19,2,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Lepidium phlebopetalum",-32.12007,141.8683,2014-04-19,3,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Linum",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Maireana aphylla",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Maireana turbinata",-32.12007,141.8683,2014-04-19,3,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Marsilea drummondii",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Medicago minima",-32.12007,141.8683,2014-04-19,7,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Minuria cunninghamii",-32.12007,141.8683,2014-04-19,4,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Plantago cunninghamii",-32.12007,141.8683,2014-04-19,7,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Rhodanthe moschata",-32.12007,141.8683,2014-04-19,2,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sclerolaena brachyptera",-32.12007,141.8683,2014-04-19,2,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sclerolaena diacantha",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sclerolaena divaricata",-32.12007,141.8683,2014-04-19,4,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Senecio runcinifolius",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sida intricata",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sisymbrium irio",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Solanum esuriale",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NS",20140419,"Sonchus oleraceus",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
