"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"NSABHC0023","NS",20140421,"Portulacaceae",-31.34395,142.1366,"2014-04-21T00:00:00",12
"NSABHC0023","NS",20140421,"Sapindaceae",-31.34395,142.1366,"2014-04-21T00:00:00",25
"NSABHC0023","NS",20140421,"Solanaceae",-31.34395,142.1366,"2014-04-21T00:00:00",1
"NSABHC0023","NS",20140421,"Zygophyllaceae",-31.34395,142.1366,"2014-04-21T00:00:00",7
"NSABHC0024","NS",20140422,"Aizoaceae",-31.34679,142.1485,"2014-04-22T00:00:00",28
"NSABHC0024","NS",20140422,"Apiaceae",-31.34679,142.1485,"2014-04-22T00:00:00",2
"NSABHC0024","NS",20140422,"Asphodelaceae",-31.34679,142.1485,"2014-04-22T00:00:00",3
"NSABHC0024","NS",20140422,"Asteraceae",-31.34679,142.1485,"2014-04-22T00:00:00",9
"NSABHC0024","NS",20140422,"Boraginaceae",-31.34679,142.1485,"2014-04-22T00:00:00",1
"NSABHC0024","NS",20140422,"Campanulaceae",-31.34679,142.1485,"2014-04-22T00:00:00",1
"NSABHC0024","NS",20140422,"Chenopodiaceae",-31.34679,142.1485,"2014-04-22T00:00:00",23
"NSABHC0024","NS",20140422,"Convolvulaceae",-31.34679,142.1485,"2014-04-22T00:00:00",3
"NSABHC0024","NS",20140422,"Euphorbiaceae",-31.34679,142.1485,"2014-04-22T00:00:00",15
"NSABHC0024","NS",20140422,"Goodeniaceae",-31.34679,142.1485,"2014-04-22T00:00:00",3
"NSABHC0024","NS",20140422,"Malvaceae",-31.34679,142.1485,"2014-04-22T00:00:00",3
"NSABHC0024","NS",20140422,"Nyctaginaceae",-31.34679,142.1485,"2014-04-22T00:00:00",2
"NSABHC0024","NS",20140422,"Orchidaceae",-31.34679,142.1485,"2014-04-22T00:00:00",1
"NSABHC0024","NS",20140422,"Poaceae",-31.34679,142.1485,"2014-04-22T00:00:00",91
"NSABHC0024","NS",20140422,"Portulacaceae",-31.34679,142.1485,"2014-04-22T00:00:00",21
"NSABHC0024","NS",20140422,"Sapindaceae",-31.34679,142.1485,"2014-04-22T00:00:00",8
"NSABHC0024","NS",20140422,"Zygophyllaceae",-31.34679,142.1485,"2014-04-22T00:00:00",8
"NSABHC0025","NS",20140602,"Aizoaceae",-32.42053,141.5354,"2014-06-02T00:00:00",5
"NSABHC0025","NS",20140602,"Asteraceae",-32.42053,141.5354,"2014-06-02T00:00:00",3
"NSABHC0025","NS",20140602,"Brassicaceae",-32.42053,141.5354,"2014-06-02T00:00:00",37
"NSABHC0025","NS",20140602,"Chenopodiaceae",-32.42053,141.5354,"2014-06-02T00:00:00",18
"NSABHC0025","NS",20140602,"Convolvulaceae",-32.42053,141.5354,"2014-06-02T00:00:00",5
"NSABHC0025","NS",20140602,"Euphorbiaceae",-32.42053,141.5354,"2014-06-02T00:00:00",2
"NSABHC0025","NS",20140602,"Fabaceae",-32.42053,141.5354,"2014-06-02T00:00:00",1
"NSABHC0025","NS",20140602,"Goodeniaceae",-32.42053,141.5354,"2014-06-02T00:00:00",1
"NSABHC0025","NS",20140602,"Malvaceae",-32.42053,141.5354,"2014-06-02T00:00:00",5
"NSABHC0025","NS",20140602,"Poaceae",-32.42053,141.5354,"2014-06-02T00:00:00",158
"NSABHC0025","NS",20140602,"Zygophyllaceae",-32.42053,141.5354,"2014-06-02T00:00:00",1
"NSABHC0026","NS",20140604,"Aizoaceae",-31.77803,142.268,"2014-06-04T00:00:00",18
"NSABHC0026","NS",20140604,"Apiaceae",-31.77803,142.268,"2014-06-04T00:00:00",1
"NSABHC0026","NS",20140604,"Asteraceae",-31.77803,142.268,"2014-06-04T00:00:00",34
"NSABHC0026","NS",20140604,"Brassicaceae",-31.77803,142.268,"2014-06-04T00:00:00",4
"NSABHC0026","NS",20140604,"Campanulaceae",-31.77803,142.268,"2014-06-04T00:00:00",5
"NSABHC0026","NS",20140604,"Chenopodiaceae",-31.77803,142.268,"2014-06-04T00:00:00",58
"NSABHC0026","NS",20140604,"Convolvulaceae",-31.77803,142.268,"2014-06-04T00:00:00",1
"NSABHC0026","NS",20140604,"Crassulaceae",-31.77803,142.268,"2014-06-04T00:00:00",1
"NSABHC0026","NS",20140604,"Fabaceae",-31.77803,142.268,"2014-06-04T00:00:00",42
"NSABHC0026","NS",20140604,"Goodeniaceae",-31.77803,142.268,"2014-06-04T00:00:00",3
"NSABHC0026","NS",20140604,"Lamiaceae",-31.77803,142.268,"2014-06-04T00:00:00",85
"NSABHC0026","NS",20140604,"Malvaceae",-31.77803,142.268,"2014-06-04T00:00:00",1
"NSABHC0026","NS",20140604,"Poaceae",-31.77803,142.268,"2014-06-04T00:00:00",35
"NSABHC0026","NS",20140604,"Scrophulariaceae",-31.77803,142.268,"2014-06-04T00:00:00",2
"NSABHC0026","NS",20140604,"Solanaceae",-31.77803,142.268,"2014-06-04T00:00:00",7
"NSABHC0026","NS",20140604,"Zygophyllaceae",-31.77803,142.268,"2014-06-04T00:00:00",1
"NSABHC0028","NS",20160912,"Aizoaceae",-31.06598,141.7173,"2016-09-12T13:10:42",1
"NSABHC0028","NS",20160912,"Asteraceae",-31.06598,141.7173,"2016-09-12T13:10:42",7
"NSABHC0028","NS",20160912,"Chenopodiaceae",-31.06598,141.7173,"2016-09-12T13:10:42",60
"NSABHC0028","NS",20160912,"Euphorbiaceae",-31.06598,141.7173,"2016-09-12T13:10:42",3
"NSABHC0028","NS",20160912,"Fabaceae",-31.06598,141.7173,"2016-09-12T13:10:42",1
"NSABHC0028","NS",20160912,"Geraniaceae",-31.06598,141.7173,"2016-09-12T13:10:42",2
"NSABHC0028","NS",20160912,"Myrtaceae",-31.06598,141.7173,"2016-09-12T13:10:42",125
"NSABHC0028","NS",20160912,"Poaceae",-31.06598,141.7173,"2016-09-12T13:10:42",14
"NSABHC0028","NS",20160912,"Sapindaceae",-31.06598,141.7173,"2016-09-12T13:10:42",2
"NSABHC0028","NS",20160912,"Scrophulariaceae",-31.06598,141.7173,"2016-09-12T13:10:42",2
"NSABHC0028","NS",20160912,"Thymelaeaceae",-31.06598,141.7173,"2016-09-12T13:10:42",4
"NSABHC0028","NS",20160912,"Zygophyllaceae",-31.06598,141.7173,"2016-09-12T13:10:42",1
"NSABHC0029","NS",20160912,"Apiaceae",-31.06217,141.6694,"2016-09-12T15:35:12",3
"NSABHC0029","NS",20160912,"Asteraceae",-31.06217,141.6694,"2016-09-12T15:35:12",51
"NSABHC0029","NS",20160912,"Brassicaceae",-31.06217,141.6694,"2016-09-12T15:35:12",21
"NSABHC0029","NS",20160912,"Campanulaceae",-31.06217,141.6694,"2016-09-12T15:35:12",1
"NSABHC0029","NS",20160912,"Fabaceae",-31.06217,141.6694,"2016-09-12T15:35:12",1
"NSABHC0029","NS",20160912,"Myrtaceae",-31.06217,141.6694,"2016-09-12T15:35:12",849
"NSABHC0029","NS",20160912,"Oxalidaceae",-31.06217,141.6694,"2016-09-12T15:35:12",3
"NSABHC0029","NS",20160912,"Poaceae",-31.06217,141.6694,"2016-09-12T15:35:12",12
"NSABHC0029","NS",20160912,"Sapindaceae",-31.06217,141.6694,"2016-09-12T15:35:12",20
"NSABHC0029","NS",20160912,"Solanaceae",-31.06217,141.6694,"2016-09-12T15:35:12",2
"NSACHC0001","NS",20180417,"Amaranthaceae",-29.44539,142.2648,"2018-04-17T09:44:11",2
"NSACHC0001","NS",20180417,"Chenopodiaceae",-29.44539,142.2648,"2018-04-17T09:44:11",4
"NSACHC0001","NS",20180417,"Cyperaceae",-29.44539,142.2648,"2018-04-17T09:44:11",3
"NSACHC0001","NS",20180417,"Fabaceae",-29.44539,142.2648,"2018-04-17T09:44:11",48
"NSACHC0001","NS",20180417,"Nyctaginaceae",-29.44539,142.2648,"2018-04-17T09:44:11",1
"NSACHC0001","NS",20180417,"Poaceae",-29.44539,142.2648,"2018-04-17T09:44:11",3
"NSACHC0001","NS",20180417,"Scrophulariaceae",-29.44539,142.2648,"2018-04-17T09:44:11",2
"NSACHC0002","NS",20180417,"Amaryllidaceae",-29.30673,142.1806,"2018-04-17T14:04:50",3
"NSACHC0002","NS",20180417,"Chenopodiaceae",-29.30673,142.1806,"2018-04-17T14:04:50",79
"NSACHC0002","NS",20180417,"Cyperaceae",-29.30673,142.1806,"2018-04-17T14:04:50",1
"NSACHC0002","NS",20180417,"Fabaceae",-29.30673,142.1806,"2018-04-17T14:04:50",8
"NSACHC0002","NS",20180417,"Marsileaceae",-29.30673,142.1806,"2018-04-17T14:04:50",1
"NSACHC0002","NS",20180417,"Myrtaceae",-29.30673,142.1806,"2018-04-17T14:04:50",173
"NSACHC0002","NS",20180417,"Poaceae",-29.30673,142.1806,"2018-04-17T14:04:50",9
"NSACHC0002","NS",20180417,"Polygonaceae",-29.30673,142.1806,"2018-04-17T14:04:50",7
"NSACHC0003","NS",20180418,"Chenopodiaceae",-29.21309,141.8955,"2018-04-18T11:15:14",58
"NSACHC0003","NS",20180418,"Fabaceae",-29.21309,141.8955,"2018-04-18T11:15:14",1
"NSACHC0003","NS",20180418,"Myrtaceae",-29.21309,141.8955,"2018-04-18T11:15:14",178
"NSACHC0003","NS",20180418,"Poaceae",-29.21309,141.8955,"2018-04-18T11:15:14",2
"NSACHC0003","NS",20180418,"Polygonaceae",-29.21309,141.8955,"2018-04-18T11:15:14",4
"NSACHC0004","NS",20180418,"Chenopodiaceae",-29.06618,141.8645,"2018-04-18T15:51:01",4
"NSACHC0004","NS",20180418,"Cyperaceae",-29.06618,141.8645,"2018-04-18T15:51:01",6
"NSACHC0004","NS",20180418,"Fabaceae",-29.06618,141.8645,"2018-04-18T15:51:01",245
"NSACHC0004","NS",20180418,"Goodeniaceae",-29.06618,141.8645,"2018-04-18T15:51:01",1
"NSACOP0001","NS",20180410,"Caryophyllaceae",-32.59106,145.5407,"2018-04-10T11:32:44",2
"NSACOP0001","NS",20180410,"Chenopodiaceae",-32.59106,145.5407,"2018-04-10T11:32:44",9
"NSACOP0001","NS",20180410,"Myrtaceae",-32.59106,145.5407,"2018-04-10T11:32:44",137
"NSACOP0001","NS",20180410,"Poaceae",-32.59106,145.5407,"2018-04-10T11:32:44",1
"NSACOP0001","NS",20180410,"Rutaceae",-32.59106,145.5407,"2018-04-10T11:32:44",7
"NSACOP0002","NS",20180411,"Chenopodiaceae",-32.60452,145.6653,"2018-04-11T15:01:29",2
"NSACOP0002","NS",20180411,"Cupressaceae",-32.60452,145.6653,"2018-04-11T15:01:29",284
"NSACOP0002","NS",20180411,"Fabaceae",-32.60452,145.6653,"2018-04-11T15:01:29",1
"NSACOP0002","NS",20180411,"Myrtaceae",-32.60452,145.6653,"2018-04-11T15:01:29",72
"NSACOP0002","NS",20180411,"Poaceae",-32.60452,145.6653,"2018-04-11T15:01:29",2
"NSACOP0002","NS",20180411,"Proteaceae",-32.60452,145.6653,"2018-04-11T15:01:29",5
"NSACOP0002","NS",20180411,"Scrophulariaceae",-32.60452,145.6653,"2018-04-11T15:01:29",2
"NSAMDD0001","NS",20140527,"Brassicaceae",-34.18392,142.5602,"2014-05-27T00:00:00",295
"NSAMDD0001","NS",20140527,"Chenopodiaceae",-34.18392,142.5602,"2014-05-27T00:00:00",93
"NSAMDD0001","NS",20140527,"Euphorbiaceae",-34.18392,142.5602,"2014-05-27T00:00:00",71
"NSAMDD0001","NS",20140527,"Geraniaceae",-34.18392,142.5602,"2014-05-27T00:00:00",16
"NSAMDD0001","NS",20140527,"Goodeniaceae",-34.18392,142.5602,"2014-05-27T00:00:00",4
"NSAMDD0001","NS",20140527,"Malvaceae",-34.18392,142.5602,"2014-05-27T00:00:00",1
"NSAMDD0001","NS",20140527,"Poaceae",-34.18392,142.5602,"2014-05-27T00:00:00",16
"NSAMDD0001","NS",20140527,"Zygophyllaceae",-34.18392,142.5602,"2014-05-27T00:00:00",9
"NSAMDD0002","NS",20140528,"Asteraceae",-34.20482,142.6026,"2014-05-28T00:00:00",2
"NSAMDD0002","NS",20140528,"Chenopodiaceae",-34.20482,142.6026,"2014-05-28T00:00:00",17
"NSAMDD0002","NS",20140528,"Fabaceae",-34.20482,142.6026,"2014-05-28T00:00:00",2
"NSAMDD0002","NS",20140528,"Myrtaceae",-34.20482,142.6026,"2014-05-28T00:00:00",545
"NSAMDD0002","NS",20140528,"Pittosporaceae",-34.20482,142.6026,"2014-05-28T00:00:00",2
"NSAMDD0002","NS",20140528,"Poaceae",-34.20482,142.6026,"2014-05-28T00:00:00",177
"NSAMDD0002","NS",20140528,"Santalaceae",-34.20482,142.6026,"2014-05-28T00:00:00",1
"NSAMDD0002","NS",20140528,"Sapindaceae",-34.20482,142.6026,"2014-05-28T00:00:00",3
"NSAMDD0003","NS",20140528,"Brassicaceae",-34.20754,142.6041,"2014-05-28T00:00:00",37
"NSAMDD0003","NS",20140528,"Chenopodiaceae",-34.20754,142.6041,"2014-05-28T00:00:00",135
"NSAMDD0003","NS",20140528,"Myrtaceae",-34.20754,142.6041,"2014-05-28T00:00:00",2
"NSAMDD0003","NS",20140528,"Poaceae",-34.20754,142.6041,"2014-05-28T00:00:00",5
"NSAMDD0003","NS",20140528,"Sapindaceae",-34.20754,142.6041,"2014-05-28T00:00:00",508
"NSAMDD0003","NS",20140528,"Zygophyllaceae",-34.20754,142.6041,"2014-05-28T00:00:00",14
"NSAMDD0004","NS",20140529,"Brassicaceae",-34.16537,142.5594,"2014-05-29T00:00:00",117
"NSAMDD0004","NS",20140529,"Casuarinaceae",-34.16537,142.5594,"2014-05-29T00:00:00",111
"NSAMDD0004","NS",20140529,"Chenopodiaceae",-34.16537,142.5594,"2014-05-29T00:00:00",174
"NSAMDD0004","NS",20140529,"Euphorbiaceae",-34.16537,142.5594,"2014-05-29T00:00:00",4
"NSAMDD0004","NS",20140529,"Fabaceae",-34.16537,142.5594,"2014-05-29T00:00:00",8
"NSAMDD0004","NS",20140529,"Poaceae",-34.16537,142.5594,"2014-05-29T00:00:00",4
"NSAMDD0004","NS",20140529,"Sapindaceae",-34.16537,142.5594,"2014-05-29T00:00:00",19
"NSAMDD0004","NS",20140529,"Scrophulariaceae",-34.16537,142.5594,"2014-05-29T00:00:00",12
"NSAMDD0005","NS",20140530,"Brassicaceae",-33.65619,143.2039,"2014-05-30T00:00:00",2
"NSAMDD0005","NS",20140530,"Chenopodiaceae",-33.65619,143.2039,"2014-05-30T00:00:00",39
"NSAMDD0005","NS",20140530,"Euphorbiaceae",-33.65619,143.2039,"2014-05-30T00:00:00",3
"NSAMDD0005","NS",20140530,"Fabaceae",-33.65619,143.2039,"2014-05-30T00:00:00",3
"NSAMDD0005","NS",20140530,"Geraniaceae",-33.65619,143.2039,"2014-05-30T00:00:00",3
"NSAMDD0005","NS",20140530,"Myrtaceae",-33.65619,143.2039,"2014-05-30T00:00:00",360
"NSAMDD0005","NS",20140530,"Poaceae",-33.65619,143.2039,"2014-05-30T00:00:00",3
"NSAMDD0005","NS",20140530,"Scrophulariaceae",-33.65619,143.2039,"2014-05-30T00:00:00",11
"NSAMDD0005","NS",20140530,"Solanaceae",-33.65619,143.2039,"2014-05-30T00:00:00",3
"NSAMDD0005","NS",20140530,"Zygophyllaceae",-33.65619,143.2039,"2014-05-30T00:00:00",30
"NSAMDD0006","NS",20140530,"Brassicaceae",-33.66432,143.1665,"2014-05-30T00:00:00",6
"NSAMDD0006","NS",20140530,"Casuarinaceae",-33.66432,143.1665,"2014-05-30T00:00:00",134
"NSAMDD0006","NS",20140530,"Chenopodiaceae",-33.66432,143.1665,"2014-05-30T00:00:00",296
"NSAMDD0006","NS",20140530,"Euphorbiaceae",-33.66432,143.1665,"2014-05-30T00:00:00",2
"NSAMDD0006","NS",20140530,"Geraniaceae",-33.66432,143.1665,"2014-05-30T00:00:00",1
"NSAMDD0006","NS",20140530,"Loranthaceae",-33.66432,143.1665,"2014-05-30T00:00:00",1
"NSAMDD0006","NS",20140530,"Poaceae",-33.66432,143.1665,"2014-05-30T00:00:00",2
"NSAMDD0006","NS",20140530,"Sapindaceae",-33.66432,143.1665,"2014-05-30T00:00:00",12
"NSAMDD0007","NS",20140530,"Asteraceae",-33.37998,141.1608,"2014-05-30T00:00:00",5
"NSAMDD0007","NS",20140530,"Chenopodiaceae",-33.37998,141.1608,"2014-05-30T00:00:00",9
"NSAMDD0007","NS",20140530,"Cupressaceae",-33.37998,141.1608,"2014-05-30T00:00:00",16
"NSAMDD0007","NS",20140530,"Euphorbiaceae",-33.37998,141.1608,"2014-05-30T00:00:00",147
"NSAMDD0007","NS",20140530,"Fabaceae",-33.37998,141.1608,"2014-05-30T00:00:00",28
"NSAMDD0007","NS",20140530,"Lamiaceae",-33.37998,141.1608,"2014-05-30T00:00:00",3
"NSAMDD0007","NS",20140530,"Myrtaceae",-33.37998,141.1608,"2014-05-30T00:00:00",218
"NSAMDD0007","NS",20140530,"Poaceae",-33.37998,141.1608,"2014-05-30T00:00:00",89
"NSAMDD0007","NS",20140530,"Sapindaceae",-33.37998,141.1608,"2014-05-30T00:00:00",8
"NSAMDD0008","NS",20140601,"Aizoaceae",-33.43096,141.072,"2014-06-01T00:00:00",1
"NSAMDD0008","NS",20140601,"Apocynaceae",-33.43096,141.072,"2014-06-01T00:00:00",1
"NSAMDD0008","NS",20140601,"Asteraceae",-33.43096,141.072,"2014-06-01T00:00:00",41
"NSAMDD0008","NS",20140601,"Casuarinaceae",-33.43096,141.072,"2014-06-01T00:00:00",15
"NSAMDD0008","NS",20140601,"Chenopodiaceae",-33.43096,141.072,"2014-06-01T00:00:00",57
"NSAMDD0008","NS",20140601,"Euphorbiaceae",-33.43096,141.072,"2014-06-01T00:00:00",1
"NSAMDD0008","NS",20140601,"Fabaceae",-33.43096,141.072,"2014-06-01T00:00:00",1
"NSAMDD0008","NS",20140601,"Poaceae",-33.43096,141.072,"2014-06-01T00:00:00",4
"NSAMDD0008","NS",20140601,"Sapindaceae",-33.43096,141.072,"2014-06-01T00:00:00",112
"NSAMDD0008","NS",20140601,"Scrophulariaceae",-33.43096,141.072,"2014-06-01T00:00:00",129
"NSAMDD0009","NS",20140601,"Apocynaceae",-33.44049,141.0655,"2014-06-01T00:00:00",1
"NSAMDD0009","NS",20140601,"Asteraceae",-33.44049,141.0655,"2014-06-01T00:00:00",4
"NSAMDD0009","NS",20140601,"Casuarinaceae",-33.44049,141.0655,"2014-06-01T00:00:00",384
"NSAMDD0009","NS",20140601,"Chenopodiaceae",-33.44049,141.0655,"2014-06-01T00:00:00",18
"NSAMDD0009","NS",20140601,"Fabaceae",-33.44049,141.0655,"2014-06-01T00:00:00",1
"NSAMDD0009","NS",20140601,"Loranthaceae",-33.44049,141.0655,"2014-06-01T00:00:00",8
"NSAMDD0009","NS",20140601,"Santalaceae",-33.44049,141.0655,"2014-06-01T00:00:00",3
"NSAMDD0009","NS",20140601,"Sapindaceae",-33.44049,141.0655,"2014-06-01T00:00:00",30
"NSAMDD0009","NS",20140601,"Scrophulariaceae",-33.44049,141.0655,"2014-06-01T00:00:00",1
"NSAMDD0010","NS",20140602,"Asteraceae",-33.4076,141.2935,"2014-06-02T00:00:00",2
"NSAMDD0010","NS",20140602,"Brassicaceae",-33.4076,141.2935,"2014-06-02T00:00:00",1
"NSAMDD0010","NS",20140602,"Chenopodiaceae",-33.4076,141.2935,"2014-06-02T00:00:00",246
"NSAMDD0010","NS",20140602,"Euphorbiaceae",-33.4076,141.2935,"2014-06-02T00:00:00",11
"NSAMDD0010","NS",20140602,"Fabaceae",-33.4076,141.2935,"2014-06-02T00:00:00",19
"NSAMDD0010","NS",20140602,"Lamiaceae",-33.4076,141.2935,"2014-06-02T00:00:00",284
"NSAMDD0010","NS",20140602,"Myrtaceae",-33.4076,141.2935,"2014-06-02T00:00:00",3
"NSAMDD0010","NS",20140602,"Oxalidaceae",-33.4076,141.2935,"2014-06-02T00:00:00",1
"NSAMDD0010","NS",20140602,"Poaceae",-33.4076,141.2935,"2014-06-02T00:00:00",4
"NSAMDD0010","NS",20140602,"Sapindaceae",-33.4076,141.2935,"2014-06-02T00:00:00",5
"NSAMDD0011","NS",20140602,"Asteraceae",-33.43882,141.0127,"2014-06-02T00:00:00",1
"NSAMDD0011","NS",20140602,"Euphorbiaceae",-33.43882,141.0127,"2014-06-02T00:00:00",3
"NSAMDD0011","NS",20140602,"Myrtaceae",-33.43882,141.0127,"2014-06-02T00:00:00",188
"NSAMDD0011","NS",20140602,"Poaceae",-33.43882,141.0127,"2014-06-02T00:00:00",118
"NSAMDD0011","NS",20140602,"Sapindaceae",-33.43882,141.0127,"2014-06-02T00:00:00",3
"NSAMDD0011","NS",20140602,"Scrophulariaceae",-33.43882,141.0127,"2014-06-02T00:00:00",5
"NSAMDD0012","NS",20140603,"Chenopodiaceae",-33.26316,141.2662,"2014-06-03T00:00:00",76
"NSAMDD0013","NS",20140604,"Asteraceae",-33.23765,141.1065,"2014-06-04T12:00:00",3
"NSAMDD0013","NS",20140604,"Chenopodiaceae",-33.23765,141.1065,"2014-06-04T12:00:00",78
"NSAMDD0013","NS",20140604,"Euphorbiaceae",-33.23765,141.1065,"2014-06-04T12:00:00",19
"NSAMDD0013","NS",20140604,"Fabaceae",-33.23765,141.1065,"2014-06-04T12:00:00",10
"NSAMDD0013","NS",20140604,"Goodeniaceae",-33.23765,141.1065,"2014-06-04T12:00:00",1
"NSAMDD0013","NS",20140604,"Myrtaceae",-33.23765,141.1065,"2014-06-04T12:00:00",122
"NSAMDD0013","NS",20140604,"Poaceae",-33.23765,141.1065,"2014-06-04T12:00:00",48
"NSAMDD0013","NS",20140604,"Portulacaceae",-33.23765,141.1065,"2014-06-04T12:00:00",40
"NSAMDD0013","NS",20140604,"Scrophulariaceae",-33.23765,141.1065,"2014-06-04T12:00:00",6
"NSAMDD0013","NS",20140604,"Zygophyllaceae",-33.23765,141.1065,"2014-06-04T12:00:00",4
"NSAMDD0014","NS",20140604,"Chenopodiaceae",-33.16794,141.1918,"2014-06-04T00:00:00",2
"NSAMDD0014","NS",20140604,"Fabaceae",-33.16794,141.1918,"2014-06-04T00:00:00",11
"NSAMDD0014","NS",20140604,"Myrtaceae",-33.16794,141.1918,"2014-06-04T00:00:00",307
"NSAMDD0014","NS",20140604,"Poaceae",-33.16794,141.1918,"2014-06-04T00:00:00",328
"NSAMDD0014","NS",20140604,"Proteaceae",-33.16794,141.1918,"2014-06-04T00:00:00",1
"NSAMDD0014","NS",20140604,"Santalaceae",-33.16794,141.1918,"2014-06-04T00:00:00",1
"NSAMDD0014","NS",20140604,"Scrophulariaceae",-33.16794,141.1918,"2014-06-04T00:00:00",20
"NSAMDD0015","NS",20140605,"Asteraceae",-33.31182,141.0901,"2014-06-05T00:00:00",2
"NSAMDD0015","NS",20140605,"Casuarinaceae",-33.31182,141.0901,"2014-06-05T00:00:00",322
"NSAMDD0015","NS",20140605,"Chenopodiaceae",-33.31182,141.0901,"2014-06-05T00:00:00",13
"NSAMDD0015","NS",20140605,"Fabaceae",-33.31182,141.0901,"2014-06-05T00:00:00",20
"NSAMDD0015","NS",20140605,"Poaceae",-33.31182,141.0901,"2014-06-05T00:00:00",2
"NSAMDD0015","NS",20140605,"Sapindaceae",-33.31182,141.0901,"2014-06-05T00:00:00",22
"NSAMDD0015","NS",20140605,"Scrophulariaceae",-33.31182,141.0901,"2014-06-05T00:00:00",28
"NSAMDD0016","NS",20140605,"Aizoaceae",-33.28229,141.0898,"2014-06-05T00:00:00",1
"NSAMDD0016","NS",20140605,"Amaranthaceae",-33.28229,141.0898,"2014-06-05T00:00:00",22
"NSAMDD0016","NS",20140605,"Asteraceae",-33.28229,141.0898,"2014-06-05T00:00:00",18
"NSAMDD0016","NS",20140605,"Boraginaceae",-33.28229,141.0898,"2014-06-05T00:00:00",31
"NSAMDD0016","NS",20140605,"Chenopodiaceae",-33.28229,141.0898,"2014-06-05T00:00:00",91
"NSAMDD0016","NS",20140605,"Euphorbiaceae",-33.28229,141.0898,"2014-06-05T00:00:00",75
"NSAMDD0016","NS",20140605,"Fabaceae",-33.28229,141.0898,"2014-06-05T00:00:00",1
"NSAMDD0016","NS",20140605,"Geraniaceae",-33.28229,141.0898,"2014-06-05T00:00:00",2
"NSAMDD0016","NS",20140605,"Goodeniaceae",-33.28229,141.0898,"2014-06-05T00:00:00",1
"NSAMDD0016","NS",20140605,"Lamiaceae",-33.28229,141.0898,"2014-06-05T00:00:00",106
"NSAMDD0016","NS",20140605,"Poaceae",-33.28229,141.0898,"2014-06-05T00:00:00",7
"NSAMDD0016","NS",20140605,"Portulacaceae",-33.28229,141.0898,"2014-06-05T00:00:00",1
"NSAMDD0016","NS",20140605,"Sapindaceae",-33.28229,141.0898,"2014-06-05T00:00:00",15
"NSAMDD0016","NS",20140605,"Scrophulariaceae",-33.28229,141.0898,"2014-06-05T00:00:00",15
"NSAMDD0016","NS",20140605,"Solanaceae",-33.28229,141.0898,"2014-06-05T00:00:00",5
"NSAMDD0017","NS",20140806,"Araliaceae",-33.66876,145.5664,"2014-08-06T00:00:00",1
"NSAMDD0017","NS",20140806,"Boraginaceae",-33.66876,145.5664,"2014-08-06T00:00:00",1
"NSAMDD0017","NS",20140806,"Brassicaceae",-33.66876,145.5664,"2014-08-06T00:00:00",26
"NSAMDD0017","NS",20140806,"Capparaceae",-33.66876,145.5664,"2014-08-06T00:00:00",5
"NSAMDD0017","NS",20140806,"Casuarinaceae",-33.66876,145.5664,"2014-08-06T00:00:00",198
"NSAMDD0017","NS",20140806,"Chenopodiaceae",-33.66876,145.5664,"2014-08-06T00:00:00",16
"NSAMDD0017","NS",20140806,"Cupressaceae",-33.66876,145.5664,"2014-08-06T00:00:00",7
"NSAMDD0017","NS",20140806,"Fabaceae",-33.66876,145.5664,"2014-08-06T00:00:00",3
"NSAMDD0017","NS",20140806,"Loranthaceae",-33.66876,145.5664,"2014-08-06T00:00:00",1
"NSAMDD0017","NS",20140806,"Poaceae",-33.66876,145.5664,"2014-08-06T00:00:00",2
"NSAMDD0017","NS",20140806,"Proteaceae",-33.66876,145.5664,"2014-08-06T00:00:00",6
"NSAMDD0017","NS",20140806,"Rutaceae",-33.66876,145.5664,"2014-08-06T00:00:00",136
"NSAMDD0017","NS",20140806,"Sapindaceae",-33.66876,145.5664,"2014-08-06T00:00:00",50
"NSAMDD0018","NS",20140806,"Asteraceae",-33.56723,145.784,"2014-08-06T14:33:43",30
"NSAMDD0018","NS",20140806,"Chenopodiaceae",-33.56723,145.784,"2014-08-06T14:33:43",8
"NSAMDD0018","NS",20140806,"Cupressaceae",-33.56723,145.784,"2014-08-06T14:33:43",29
"NSAMDD0018","NS",20140806,"Fabaceae",-33.56723,145.784,"2014-08-06T14:33:43",67
"NSAMDD0018","NS",20140806,"Geraniaceae",-33.56723,145.784,"2014-08-06T14:33:43",1
"NSAMDD0018","NS",20140806,"Hemerocallidaceae",-33.56723,145.784,"2014-08-06T14:33:43",1
"NSAMDD0018","NS",20140806,"Loranthaceae",-33.56723,145.784,"2014-08-06T14:33:43",3
